GEOID,STATEFP,DISTRICT,SESSN,Dperimeter,Darea,PolsbyW,Reock,ReockX,DSTperim,Coast_len,STarea,STperim,STpolsby,STreock
4804,48,04,Mid-decade,1215797,12145287645,0.10325118294585045,0.24267083967702188,0.3707918428616151,538098,0.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
4805,48,05,Mid-decade,824564,9995308022,0.18473820409645475,0.3104960673813067,0.3104960673813067,0,0.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
4806,48,06,Mid-decade,547667,6466447871,0.2709203414578991,0.44143365782133137,0.44143365782133137,0,0.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
4807,48,07,Mid-decade,191866,323524548,0.11043741783778009,0.18865265851978544,0.1886526585197854,0,0.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
4808,48,08,Mid-decade,633432,4315256270,0.13514995651135095,0.3109023577443173,0.3109023577443173,0,0.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
4809,48,09,Mid-decade,388213,4072570363,0.3395759289672651,0.4343247100978023,0.4343247100978023,0,0.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
4810,48,10,Mid-decade,1418498,23260167313,0.14526626489259756,0.25543283621501417,0.25543283621501417,0,0.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
4811,48,11,Mid-decade,1624573,46578733738,0.2217781171040345,0.21980399236203826,0.22409420427472498,0,0.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
4812,48,12,Mid-decade,333107,2529651534,0.2864838736027853,0.5087196467537983,0.5087196467537981,0,0.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
4813,48,13,Mid-decade,1992750,91290525860,0.28888782328963586,0.27606323470595956,0.5083043056496838,1097844,0.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
4814,48,14,Mid-decade,719251,5225738922,0.12693901407605285,0.16189638303666834,0.22201282243418982,245567,210622.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
4815,48,15,Mid-decade,1509322,24128927123,0.13310169366060776,0.16327625554911357,0.22473089667150772,67887,0.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
4816,48,16,Mid-decade,200833,938014153,0.2922459049750991,0.3275323557859546,0.5507797740529249,90717,0.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
4817,48,17,Mid-decade,1055464,21378033501,0.24115169114188195,0.4544529985814878,0.45445299858148785,0,0.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
4818,48,18,Mid-decade,197302,617881015,0.19945746645104775,0.26011110032830065,0.26011110032830054,0,0.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
4819,48,19,Mid-decade,1354865,78374389116,0.5365269303057794,0.5168203007854565,0.5789676952778156,310066,0.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
4820,48,20,Mid-decade,193464,437610397,0.1469242019546173,0.31553846264930946,0.3155384626493096,0,0.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
